01_Clase,02_Orden,03_Familia,04_Nombre científico I,05_Nombre científico II,06_Nombre vernáculo,07_CITES,08_Categoría amenaza nacional Res. 1912/2017,09_Endemismo,10_Migratoria,11_Introducida/Invasora,12_Distribución,Amagá,Amalfi,Andes,Angelópolis,Angostura,Anorí,Anzá,Armenia,Barbosa,Bello,Belmira,Betania,Betulia,Briceño,Buriticá,Cáceres,Caicedo,Caldas,Campamento,Caracolí,Caramanta,Carolina del Príncipe,Caucasia,Cisneros,Ciudad Bolívar,Concordia,Copacabana,Donmatías,Ebéjico,El Bagre,Entrerríos,Envigado,Fredonia,Girardota,Gómez Plata,Guadalupe,Heliconia,Hispania,Itagüí,Ituango,Jardín,Jericó,La Estrella,La Pintada,Liborina,Maceo,Medellín,Montebello,Nechí,Olaya,Pueblorrico,Puerto Berrío,Puerto Nare,Remedios,Sabanalarga,Sabaneta,Salgar,San Andrés de Cuerquia,San Jerónimo,San José de la Montaña,San Pedro de los Milagros,Santa Bárbara,Santa Fe de Antioquia,Santa Rosa de Osos,Segovia,Sopetrán,Támesis,Tarazá,Tarso,Titiribí,Toledo,Valdivia,Valparaíso,Vegachí,Venecia,Yalí,Yarumal,Yolombó,Yondó,Zaragoza
AVES,PASSERIFORMES,Grallaridae,Grallaria alleni,,Tororoi bigotudo,,EN,REST,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria flavotincta,,Tororoi rufoamarillo,,,REST,,,1300-1800,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria guatimalensis,,Tororoi dorsiescamado,,,,,,300-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria hypoleuca,,Tororoi pechiblanco,,,,,,1500-2100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria nuchalis,,Tororoi chusquero,,,,,,2200-3000,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria quitensis,,Tororoi leonado,,,,,,2200-3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria ruficapilla,,Tororoi comprapán,,,,,,1200-2800,,,25,8,,,,,,,,,,34,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,9; 27,,,,,8; 39,,,,9,,,,,,,,39,,,,39,32,,39,,,9,,,,,,,,34,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria rufocinerea,,Tororoi rufocenizo,,VU,REST,,,2100-3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria rufula,,Tororoi flautista,,,,,,2400-3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaria squamigera,,Tororoi ondulado,,,,,,1800-3400,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaricula cucullata,,Tororoi cabecirrufo,,,REST,,,1500-2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaricula flavirostris,,Tororoi piquigualdo,,,,,,500-2100,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Grallaricula nana,,Tororoi enano,,,,,,1300-2100,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Hylopezus fulviventris,,Tororoi ventricanelo,,,,,,0-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Grallaridae,Hylopezus perspicillatus,,Tororoi de anteojos,,,,,,0-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29; 31,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Hirundo rustica,,Golondrina tijereta,,,,Migratoria,,0-2800,,,25,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,5; 23,32,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Neochelidon tibialis,Atticora tibialis,Golondrina selvática,,,,,,0-1000,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Notiochelidon murina,Orochelidon murina,Golondrina ahumada,,,,,,2100-3500,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Petrochelidon pyrrhonota,Hirundo pyrrhonota,Golondrina alfarera,,,,Migratoria,,0-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Progne chalybea,,Golondrina de campanario,,,,,,0-1200,,30,,,,30; 33,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,30,,,,,,,,,,,,34,,,30
AVES,PASSERIFORMES,Hirundinidae,Progne subis,,Golondrina púrpura,,,,Migratoria,,0-3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Progne tapera,Phaeoprogne tapera,Golondrina sabanera,,,,Migratoria,,0-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Pygochelidon cyanoleuca,Notiochelidon cyanoleuca,Golondrina azul y blanca,,,,Migratoria,,0-3000,36,,25,8,,33,5; 22; 26,22,,8,,,22,34,,,5,36,,,,13,,28,,,,,22,,,,22,,,,,,,,25,9; 22; 27,,,,10,8,,,,9; 11,10,,,,,11,,,,,,5; 23; 26,32,19,,,,9; 22,36,,,,,22; 36,,34,,,
AVES,PASSERIFORMES,Hirundinidae,Riparia riparia,,Golondrina riparia,,,,Migratoria,,0-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Hirundinidae,Stelgidopteryx ruficollis,,Golondrina barranquera,,,,,,0-2200,36,30,25,8,,30; 33,22; 26,22,,,,,22,18; 34,,,,36,,,38,13,,,,,,42,22,,,,22,,,,,,,18; 35,25,22; 37,,37; 38,,10,,,,,11,10,,,,,11,,,,,,23; 26,42,19; 30,,37,29; 31,22; 37,36,,18,37; 38,,22; 36; 37,,34,,,30
AVES,PASSERIFORMES,Hirundinidae,Tachycineta albiventer,,Golondrina aliblanca,,,,,,0-500,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Icteridae,Amblycercus holosericeus,,Arrendajo negro,,,,,,0-3300,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Cacicus cela,,Arrendajo común,,,,,,0-600,,30,,,,30,22,22,,,,,22,,,,,,,,,,,28,,,,,22,,,,22,,,,,,,,,9; 22,,,,10,,,,,9; 11,10,,,,,11,,,,,,23,,30,,,,9; 22,,,,,,22,,,,,30
AVES,PASSERIFORMES,Icteridae,Cacicus chrysonotus,,Arrendajo de montaña,,,,,,1700-3200,,,25,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Cacicus uropygialis,,Arrendajo escarlata,,,,,,0-2300,,,,,,33,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Chrysomus icterocephalus,Agelaius icterocephalus,Monjita cabeciamarilla,,,,,,0-2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Dolichonyx oryzivorus,,Tordo arrocero,,,,Migratoria,,0-2600,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,22,,,,,
AVES,PASSERIFORMES,Icteridae,Hypopyrrhus pyrohypogaster,,Cacique candela,,VU,END,,,1200-2700,,,25,,,33,,,,,,,,18; 34,,,,20,,,,13,,28,,,,42,,,,,,,,,,,,18,25,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,18,,,,,34,,,
AVES,PASSERIFORMES,Icteridae,Icterus auricapillus,,Turpial cabecirrojo,,,,,,0-800,36,30,,,,30,22,22,,,,,22,18,,,,36,,,,,,,,,,,22,,,,22,,,,,,,18,,22,,,41,10,,,,,,10,,,,,,,,,,,,,19; 30,,,,22,36,,18,,,22; 36,,,,,30
AVES,PASSERIFORMES,Icteridae,Icterus chrysater,,Turpial montañero,,,,,,50-2700,,,25,,,,22; 26,22,,,,,22,18; 34,,,,,,,38,,,28,,,,,22,,,,22,,,,,,,18; 35,25,9; 22; 27; 37,,37; 38,41,,,,,,9; 11,,,,,,11,,,,,,23; 26,32,19,,37,29; 31,9; 22; 37,,,18,37; 38,,22; 37,,34,,,
AVES,PASSERIFORMES,Icteridae,Icterus galbula,,Turpial de Baltimore,,,,Migratoria,,0-1600,,,,,,,22,22,,,,,22,,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,22; 37,,37,,,,,,,,,,,,,,,,,,,23,,19,,37,,22; 37,,,,37,,22; 37,,,,,
AVES,PASSERIFORMES,Icteridae,Icterus mesomelas,,Turpial coliamarillo,,,,,,0-1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,19,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Icterus nigrogularis,,Turpial amarillo,,,,,,0-300,,,,,,,22,22,,,,,22,34,,,,,,,,,,,,,,,22,,,,22,,,,,,,,,9; 22,,,,10,,,,,9,10,,,,,,,,,,,23,,,,,,9; 22,,,,,,22,,34,,,
AVES,PASSERIFORMES,Icteridae,Icterus spurius,,Turpial hortelano,,,,,,0-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Molothrus bonariensis,,Chamón parásito,,,,,,0-2000,,,,8,,33,22; 26,22,,,,,22,18; 34,,,,,,,,13,,28,,,,42,22,24,,,22,,,,,,,18,,9; 22; 37,,37,,10,,,,,9; 11,10,,,,,11,,,,,,23; 26,32; 42,19,,37,29; 31,9; 22; 37,,,18,37,,22; 37,,34,,,
AVES,PASSERIFORMES,Icteridae,Molothrus oryzivorus,"Molothrus oryzivora, Scaphidura oryzivora",Chamón gigante,,,,,,0-2200,,,,,,33,26,,,,,,,34,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,10,39,,,,,10,,,,,,,39,,,,23; 26; 39,42,,39,,29; 31,,,,,,,,,34,,,
AVES,PASSERIFORMES,Icteridae,Psarocolius angustifrons,,Oropéndola común,,,,,,400-2400,,,25,,,33,,,,,,,,34,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Icteridae,Psarocolius decumanus,,Oropéndola crestada,,,,,,0-2600,,30,,8,,30,22; 26,22,,,,,22,18; 34,,,,,,,,,,28,,,,,22,,,,22,,,,,,,18; 35,,22,,,41,10,,,,,,10,,,,,,,,,,,23; 26,,19; 30,,,29; 31,22,,,18,,,22,,34,,,30
AVES,PASSERIFORMES,Icteridae,Psarocolius guatimozinus,Gymnostinops guatimozinus,Oropéndola negra,,,REST,,,0-800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Psarocolius wagleri,Zarhynchus wagleri,Oropéndola de Wagler,,,,,,0-1000,,30,,,,30,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,10,,,,,,10,,,,,,,,,,,,,30,,,,,,,18,,,,,,,,30
AVES,PASSERIFORMES,Icteridae,Sturnella magna,,Chirlobirlo,,,,,,0-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Icteridae,Sturnella militaris,Leistes militaris,Soldadito,,,,,,0-1600,,,,,,,,,,,,,,,,,,,,,38,,,28,,,,,,,,,,,,,,,,,,37,,37; 38,,10,,,,,,10,,,,,,,,,,,23,,19,,37,29; 31,37,,,,37; 38,,37,,,,,
AVES,PASSERIFORMES,Mimidae,Mimus gilvus,,Sinsonte común,,,,,,0-2600,36,,,,,33,22; 26,22,,,,,22,18; 34,,,,36,,,,13,,28,,,,42,22,,,,22,,,,,,,18,,9; 22; 37,,37,,10,,,,,9; 11,10,,,,,11,,,,,,23; 26,32; 42,19,,37,,9; 22; 37,36,,18,37,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Motacillidae,Anthus bogotensis,,Bisbita paramuna,,,,,,3100-3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Oxyruncidae,Oxyruncus cristatus,,Picoagudo,,,,,,1300-3250,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Basileuterus culicivorus,,Arañero cejiblanco,,,,,,300-2000,,,25,,,33,22; 26,22,,,,,22,18,,,,,,,38,,,28,,,,,22,,,,22,,,,,,,18; 35,25,22; 37,,37; 38,41,,,,,,,,,,,,,,,,,,26,,,,37,,22; 37,,,18,37; 38,,22; 37,,,,,
AVES,PASSERIFORMES,Parulidae,Basileuterus rufifrons,,Arañero cabecirrufo,,,,,,0-1900,,,,,,33,26,,,,,,,18,,,,,,,,,,,,,,42,,,,,,,,,,,,18; 35,,,,,,10,,,,,,10,,,,,,,,,,,26,42,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Basileuterus tristriatus,,Arañero cabecilistado,,,,,,300-2500,,,25,,,33,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,35,25,9,,,41,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Cardellina canadensis,Wilsonia canadensis,Reinita del Canadá,,,,Migratoria,,0-2600,36,,25,,,33,5; 22,22,,,,,22,18; 34,,,5,36,,,,13,,,,,,,22,,,,22,,,,,,,18; 35,25,1; 22,,,,10,,,,,,10,,,,,,,,,,,5,,,,1,29; 31,22,36,,18,,,22; 36,,34,,,
AVES,PASSERIFORMES,Parulidae,Geothlypis aequinoctialis,,Reinita enmascarada,,,,,,0-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Geothlypis philadelphia,Oporornis philadelphia,Reinita enlutada,,,,,,0-3000,,,25,,,33,5,,,,,,,18,,,5,,,,,13,,,,,,,,,,,,,,,,,,18; 35,25,1,,,,,,,,,,,,,,,,,,,,,5,,,,1,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Leiothlypis peregrina,Vermivora peregrina,Reinita verderona,,,,Migratoria,,0-2600,36,,25,,,33,5,,,,,,,18,,,5,36,,,38,13,,,,,,,,,,,,,,,,,,18,25,1; 37,,37; 38,,,,,,,,,,,,,,,,,,,5,,,,1; 37,,37,36,,18,37; 38,,36; 37,,,,,
AVES,PASSERIFORMES,Parulidae,Mniotilta varia,,Cebrita trepadora,,,,Migratoria,,0-2600,36,,25,8,,33,5; 22,22,,,,,22,18,,,5,36,,,,13,,,,,,,22,,,,22,,,,,,,18,25,1; 9; 22; 37,,37,,10,,,,,9,10,,,,,,,,,,,5,,,,1; 37,,9; 22; 37,36,,18,37,,22; 36; 37,,,,,
AVES,PASSERIFORMES,Parulidae,Myioborus miniatus,,Abanico pechinegro,,,,,,500-2700,,,25,8,,33,,,,,,,,34,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,9; 27,,,,,8; 39,,,,9,,,,,,,,39,,,,39,32,,39,,,9,,,,,,,,34,,,
AVES,PASSERIFORMES,Parulidae,Myioborus ornatus,,Abanico cariblanco,,,REST,,,1800-3400,,,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,39,,,,,,,,,,,,39,40,,,39,32,,39,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Myiothlypis coronata,Basileuterus coronatus,Arañero coronado,,,,,,1400-3100,,,25,8,,,,,,,,,,34,,,,,,,,13,,,,,,,,,,,,,,,,,,,25,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,34,,,
AVES,PASSERIFORMES,Parulidae,Myiothlypis fulvicauda,"Basileuterus fulvicauda, Phaeothlypis fulvicauda",Arañero ribereño,,,,,,0-1000,,30,,,,30; 33,22,22,,,,,22,18; 34,,,,,,,38,,,,,,,42,22,,,,22,,,,,,,18; 35,,22; 37,,37; 38,41,10,,,,,,10,,,,,,,,,,,,42,30,,37,29; 31,22; 37,,,18,37; 38,,22; 37,,34,,,30
AVES,PASSERIFORMES,Parulidae,Myiothlypis luteoviridis,Basileuterus luteoviridis,Arañero cetrino,,,,,,1700-3400,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Myiothlypis nigrocristata,Basileuterus nigrocristatus,Arañero cabecinegro,,,,,,1300-3400,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Oporornis agilis,,Reinita pechigrís,,,,,,0-4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Parkesia motacilla,Seiurus motacilla,Reinita de Luisiana,,,,,,0-1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Parkesia noveboracensis,Seiurus noveboracensis,Reinita acuática,,,,Migratoria,,0-2000,,,,,,33,22,22,,,,,22,18,,,,,,,,,,,,,,42,22,,,,22,,,,,,,18; 35,,1; 22; 37,,37,,10,,,,,,10,,,,,,,,,,,23,42,,,1; 37,,22; 37,,,18,37,,22; 37,,,,,
AVES,PASSERIFORMES,Parulidae,Protonotaria citrea,,Reinita cabecidorada,,,,Migratoria,,0-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,,10,,,,,,10,,,,,,,,,,,,,,,37,,37,,,,37,,37,,,,,
AVES,PASSERIFORMES,Parulidae,Setophaga castanea,Dendroica castanea,Reinita castaña,,,,Migratoria,,0-1200,36,,,,,33,22,22,,,,,22,18; 34,,,,36,,,,,,,,,,,22,,,,22,,,,,,,18,,22; 37,,37,41,10,,,,,,10,,,,,,,,,,,,,,,1; 37,29; 31,22; 37,36,,18,37,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Parulidae,Setophaga cerulea,Dendroica cerulea,Reinita azul y negra,,VU,,Migratoria,,500-2000,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Setophaga fusca,Dendroica fusca,Reinita naranja,,,,Migratoria,,0-3600,36,,25,8,,33,5; 22,22,,,,,22,18; 34,,,5,36,,,,13,,,,,,42,22,,,,22,,,,,,,18,25,1; 9; 22; 37,,37,,10,8; 39,,,,9,10,,,,,,,39,40,,,5; 39,32; 42,,39,1; 37,,9; 22; 37,36,,18,37,,22; 36; 37,,34,,,
AVES,PASSERIFORMES,Parulidae,Setophaga pensylvanica,Dendroica pensylvanica,Reinita de Pensilvania,,,,Migratoria,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Setophaga petechia,Dendroica petechia,Reinita amarilla,,,,Migratoria,,0-2000,36,,,8,,33,22,22,,,,,22,,,,,36,,,,,,,,,,,22,,,,22,,,,,,,18,,1; 22; 37,,37,41,10,,,,,,10,,,,,,,,,,,23,,,,37,,22; 37,36,,18,37,,22; 36; 37,,,,,
AVES,PASSERIFORMES,Parulidae,Setophaga pitiayumi,Parula pitiayumi,Reinita tropical,,,,,,0-2600,,,25,,,33,5; 22,22,,,,,22,,,,5,,,,,,,,,,,,22,,,,22,,,,,,,,25,9; 22,,,,,,,,,9,,,,,,,,,,,,5,,,,,,9; 22,,,,,,22,,,,,
AVES,PASSERIFORMES,Parulidae,Setophaga ruticilla,,Reinita norteña,,,,Migratoria,,0-2800,,,,,,33,5; 22,22,,,,,22,18; 34,,,5,,,,,,,,,,,,22,,,,22,,,,,,,18,,22; 37,,37,,,,,,,,,,,,,,,,,,,5,,,,37,,22; 37,,,18,37,,22; 37,,34,,,
AVES,PASSERIFORMES,Parulidae,Setophaga striata,Dendroica striata,Reinita rayada,,,,Migratoria,,0-2600,,,25,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,25,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Setophaga virens,,Reinita dorsiverde,,,,Migratoria,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Parulidae,Vermivora chrysoptera,,Reinita alidorada,,,,Migratoria,,0-2700,,,,8,,33,5,,,,,,,34,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,34,,,
AVES,PASSERIFORMES,Pipridae,Corapipo leucorrhoa,,Saltarín gorgiblanco,,,,,,200-1500,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Pipridae,Lepidothrix coronata,Pipra coronata,Saltarín coronado,,,,,,0-1400,,,,,,33,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,10,,,,,,10,,,,,,,,,,,,,19,,,,,,,18,,,,,,,,
AVES,PASSERIFORMES,Pipridae,Machaeropterus regulus,,Saltarín rayado,,,,,,0-1500,,,,,,33,,,,,,,,18; 34,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,29; 31,,,,18,,,,,34,,,
AVES,PASSERIFORMES,Pipridae,Manacus manacus,,Saltarín barbiblanco,,,,,,0-1900,,30,,,,30; 33,22,22,,,,,22,18; 34,,,,,,,38,,,,,,,,22,,,,22,,,,,,,18; 35,,22; 37,,37; 38,,10,,,,,,10,,,,,,,,,,,,,19; 30,,37,,22; 37,,,18,37; 38,,22; 37,,34,,,30
AVES,PASSERIFORMES,Pipridae,Manacus vitellinus,,Saltarín barbiamarillo,,,,,,0-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29; 31,,,,,,,,,,,,
AVES,PASSERIFORMES,Pipridae,Masius chrysopterus,,Saltarín moñudo,,,,,,500-2300,,,25,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Pipridae,Pipra erythrocephala,Ceratopipra erythrocephala,Saltarín cabecidorado,,,,,,0-500,,,,,,33,22,22,,,,,22,18,,,,,,,,,,28,,,,,22,,,,22,,,,,,,18,,22,,,,10,,,,,,10,,,,,,,,,,,,,19,,,29; 31,22,,,18,,,22,,,,,
AVES,PASSERIFORMES,Pipridae,Pipra pipra,,Saltarín cabeciblanco,,,,,,600-1600,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVES,PASSERIFORMES,Pipridae,Xenopipo flavicapilla,Chloropipo flavicapilla,Saltarín dorado,,VU,REST,,,1200-2400,,,25,8,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
